owner	source_path	target_path	bundle	locale	translation_id	translation_block
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_de.xtb	chrome/app/resources/generated_resources_de.xtb	generated_resources	de	3835522725882634757	"<translation id=""3835522725882634757""><ph name=""PRODUCT_NAME"" /> versteht die von diesem Server gesendeten Daten nicht. Bitte <ph name=""BEGIN_LINK"" />melden Sie einen Programmfehler<ph name=""END_LINK"" /> und geben Sie die <ph name=""BEGIN2_LINK"" />Rohdaten<ph name=""END2_LINK"" /> an.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_el.xtb	chrome/app/resources/generated_resources_el.xtb	generated_resources	el	3835522725882634757	"<translation id=""3835522725882634757"">Ο διακομιστής αποστέλλει δεδομένα που το <ph name=""PRODUCT_NAME"" /> δεν μπορεί να κατανοήσει. <ph name=""BEGIN_LINK"" />Αναφέρετε ένα σφάλμα<ph name=""END_LINK"" /> και συμπεριλάβατε τη <ph name=""BEGIN2_LINK"" />γενική λίστα<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_en-GB.xtb	chrome/app/resources/generated_resources_en-GB.xtb	generated_resources	en-GB	3835522725882634757	"<translation id=""3835522725882634757"">Oh no! This server is sending data that <ph name=""PRODUCT_NAME"" /> can't understand. Please <ph name=""BEGIN_LINK"" />report a bug<ph name=""END_LINK"" /> and include the <ph name=""BEGIN2_LINK"" />raw listing<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_es.xtb	chrome/app/resources/generated_resources_es.xtb	generated_resources	es	3835522725882634757	"<translation id=""3835522725882634757"">¡Vaya! Este servidor está enviando datos que <ph name=""PRODUCT_NAME"" /> no comprende. <ph name=""BEGIN_LINK"" />Comunica un error<ph name=""END_LINK"" /> e incluye la <ph name=""BEGIN2_LINK"" />lista sin procesar<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_es-419.xtb	chrome/app/resources/generated_resources_es-419.xtb	generated_resources	es-419	3835522725882634757	"<translation id=""3835522725882634757"">¡No! Este servidor está enviando datos que <ph name=""PRODUCT_NAME"" /> no comprende. <ph name=""BEGIN_LINK"" />Informar un error<ph name=""END_LINK"" /> e incluir la <ph name=""BEGIN2_LINK"" />lista sin procesar<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_et.xtb	chrome/app/resources/generated_resources_et.xtb	generated_resources	et	3835522725882634757	"<translation id=""3835522725882634757"">Oh häda! See server saadab andmeid, mida <ph name=""PRODUCT_NAME"" /> ei mõista. Palun <ph name=""BEGIN_LINK"" />saatke teade vea kohta<ph name=""END_LINK"" /> ja lisage <ph name=""BEGIN2_LINK"" />töötlemata kirje<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_eu.xtb	chrome/app/resources/generated_resources_eu.xtb	generated_resources	eu	3835522725882634757	"<translation id=""3835522725882634757""><ph name=""PRODUCT_NAME"" />-k ezin ditu ulertu zerbitzariak bidalitako datuak. <ph name=""BEGIN_LINK"" />Emaguzu akatsaren berri<ph name=""END_LINK"" /> eta sartu <ph name=""BEGIN2_LINK"" />direktorio-zerrenda prozesatu gabeko testuan<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_fa.xtb	chrome/app/resources/generated_resources_fa.xtb	generated_resources	fa	3835522725882634757	"<translation id=""3835522725882634757"">وای نه! این سرور داده‌ای ارسال می‌کند که <ph name=""PRODUCT_NAME"" /> آن را نمی‌ فهمد. لطفاً <ph name=""BEGIN_LINK"" />اشکال را گزارش دهید<ph name=""END_LINK"" />، و <ph name=""BEGIN2_LINK"" />فهرست خام<ph name=""END2_LINK"" /> را منظور کنید.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_fi.xtb	chrome/app/resources/generated_resources_fi.xtb	generated_resources	fi	3835522725882634757	"<translation id=""3835522725882634757"">Voi ei! Tämä palvelin lähettää tietoja, joita <ph name=""PRODUCT_NAME"" /> ei ymmärrä. <ph name=""BEGIN_LINK"" />Ilmoita virheestä<ph name=""END_LINK"" /> ja lisää virheilmoituksen mukaan <ph name=""BEGIN2_LINK"" />raw-tiedot<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_fil.xtb	chrome/app/resources/generated_resources_fil.xtb	generated_resources	fil	3835522725882634757	"<translation id=""3835522725882634757"">Naku! Nagpapadala ang server na ito ng data <ph name=""PRODUCT_NAME"" /> na hindi maunawaan. Mangyaring <ph name=""BEGIN_LINK"" />mag-ulat ng bug<ph name=""END_LINK"" />, at isama ang <ph name=""BEGIN2_LINK"" />raw na listahan<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_fr.xtb	chrome/app/resources/generated_resources_fr.xtb	generated_resources	fr	3835522725882634757	"<translation id=""3835522725882634757"">Ce serveur envoie des données que <ph name=""PRODUCT_NAME"" /> ne comprend pas. Veuillez <ph name=""BEGIN_LINK"" />signaler un bug<ph name=""END_LINK"" /> et inclure la <ph name=""BEGIN2_LINK"" />liste des raw<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_fr-CA.xtb	chrome/app/resources/generated_resources_fr-CA.xtb	generated_resources	fr-CA	3835522725882634757	"<translation id=""3835522725882634757"">Oh, non! Ce serveur envoie des données que <ph name=""PRODUCT_NAME"" /> ne peut pas comprendre. Veuillez <ph name=""BEGIN_LINK"" />signaler un bogue<ph name=""END_LINK"" /> et inclure la <ph name=""BEGIN2_LINK"" />liste brute<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_gl.xtb	chrome/app/resources/generated_resources_gl.xtb	generated_resources	gl	3835522725882634757	"<translation id=""3835522725882634757"">Este servidor está enviando datos que <ph name=""PRODUCT_NAME"" /> non entende. <ph name=""BEGIN_LINK"" />Informa dun erro<ph name=""END_LINK"" /> e inclúe a <ph name=""BEGIN2_LINK"" />lista sen formato<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_gu.xtb	chrome/app/resources/generated_resources_gu.xtb	generated_resources	gu	3835522725882634757	"<translation id=""3835522725882634757"">ઓહ નો! આ સર્વર ડેટા મોકલી રહ્યું છે તે <ph name=""PRODUCT_NAME"" /> સમજી શકતું નથી. કૃપા કરીને <ph name=""BEGIN_LINK"" />બગની જાણ કરો<ph name=""END_LINK"" />, અને <ph name=""BEGIN2_LINK"" />રૉ સૂચિ<ph name=""END2_LINK"" /> શામેલ કરો.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_hi.xtb	chrome/app/resources/generated_resources_hi.xtb	generated_resources	hi	3835522725882634757	"<translation id=""3835522725882634757"">ओह, नहीं! यह सर्वर ऐसे डेटा भेज रहा है, जो <ph name=""PRODUCT_NAME"" /> नहीं समझ सकता. कृपया <ph name=""BEGIN_LINK"" />किसी गड़बड़ी की रिपोर्ट करें<ph name=""END_LINK"" />, और <ph name=""BEGIN2_LINK"" />कम पूरी हुई सूची<ph name=""END2_LINK"" /> शामिल करें.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_hr.xtb	chrome/app/resources/generated_resources_hr.xtb	generated_resources	hr	3835522725882634757	"<translation id=""3835522725882634757"">O, ne! Poslužitelj šalje podatke koje <ph name=""PRODUCT_NAME"" /> ne razumije. <ph name=""BEGIN_LINK"" />Prijavite bug<ph name=""END_LINK"" /> i uključite <ph name=""BEGIN2_LINK"" />neobrađeni popis<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_hu.xtb	chrome/app/resources/generated_resources_hu.xtb	generated_resources	hu	3835522725882634757	"<translation id=""3835522725882634757"">Hoppá! A szerver olyan adatokat küld, amelyeket a <ph name=""PRODUCT_NAME"" /> nem tud értelmezni. Kérjük, <ph name=""BEGIN_LINK"" />jelentse a programhibát<ph name=""END_LINK"" />, és mellékelje a <ph name=""BEGIN2_LINK"" />nyers listát<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_hy.xtb	chrome/app/resources/generated_resources_hy.xtb	generated_resources	hy	3835522725882634757	"<translation id=""3835522725882634757"">Այս սերվերից ուղարկվող տվյալների ձևաչափն անծանոթ է <ph name=""PRODUCT_NAME"" />-ին: <ph name=""BEGIN_LINK"" />Հաղորդեք վրիպակի մասին<ph name=""END_LINK"" /> և կցեք <ph name=""BEGIN2_LINK"" />չմշակված ցուցակը<ph name=""END2_LINK"" />:</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_id.xtb	chrome/app/resources/generated_resources_id.xtb	generated_resources	id	3835522725882634757	"<translation id=""3835522725882634757"">Aduh! Server ini mengirimkan data <ph name=""PRODUCT_NAME"" /> yang tidak bisa dipahami. <ph name=""BEGIN_LINK"" />Laporkan bug<ph name=""END_LINK"" />, dan sertakan <ph name=""BEGIN2_LINK"" />cantuman mentah<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_is.xtb	chrome/app/resources/generated_resources_is.xtb	generated_resources	is	3835522725882634757	"<translation id=""3835522725882634757"">Fari það hoppandi! Þessi þjónn er að senda gögn sem <ph name=""PRODUCT_NAME"" /> skilur ekki. <ph name=""BEGIN_LINK"" />Tilkynntu um villu<ph name=""END_LINK"" /> og láttu <ph name=""BEGIN2_LINK"" />ósniðnu gögnin<ph name=""END2_LINK"" /> fylgja.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_it.xtb	chrome/app/resources/generated_resources_it.xtb	generated_resources	it	3835522725882634757	"<translation id=""3835522725882634757"">Spiacenti, questo server sta inviando dati che <ph name=""PRODUCT_NAME"" /> non è in grado di comprendere. <ph name=""BEGIN_LINK"" />Segnala un bug<ph name=""END_LINK"" /> e includi l'<ph name=""BEGIN2_LINK"" />elenco non elaborato<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_iw.xtb	chrome/app/resources/generated_resources_iw.xtb	generated_resources	iw	3835522725882634757	"<translation id=""3835522725882634757"">אוי, לא! שרת זה שולח נתונים ש-<ph name=""PRODUCT_NAME"" /> לא יכול להבין. <ph name=""BEGIN_LINK"" />יש לדווח על באג<ph name=""END_LINK"" /> ולכלול את <ph name=""BEGIN2_LINK"" />הרישום הגולמי<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ja.xtb	chrome/app/resources/generated_resources_ja.xtb	generated_resources	ja	3835522725882634757	"<translation id=""3835522725882634757"">このサーバーから、<ph name=""PRODUCT_NAME"" /> が認識できないデータが送信されています。<ph name=""BEGIN_LINK"" />バグを報告<ph name=""END_LINK"" />してください。報告には<ph name=""BEGIN2_LINK"" />未加工のリスト<ph name=""END2_LINK"" />を含めてください。</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ka.xtb	chrome/app/resources/generated_resources_ka.xtb	generated_resources	ka	3835522725882634757	"<translation id=""3835522725882634757"">უი! სერვერი აგზავნის მონაცემებს, რომლებსაც <ph name=""PRODUCT_NAME"" /> ვერ აღიქვამს. <ph name=""BEGIN_LINK"" />გამოგვიგზავნეთ მოხსენება შეცდომის შესახებ<ph name=""END_LINK"" /> და ჩაამატეთ <ph name=""BEGIN2_LINK"" />დაუმუშავებელი ელემენტების სია<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_kk.xtb	chrome/app/resources/generated_resources_kk.xtb	generated_resources	kk	3835522725882634757	"<translation id=""3835522725882634757"">Бұл сервер <ph name=""PRODUCT_NAME"" /> түсінбейтін деректерді жіберуде. <ph name=""BEGIN_LINK"" />Қате туралы хабарлап<ph name=""END_LINK"" />, есепке <ph name=""BEGIN2_LINK"" />өңделмеген дерек тізімін енгізіңіз<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_km.xtb	chrome/app/resources/generated_resources_km.xtb	generated_resources	km	3835522725882634757	"<translation id=""3835522725882634757"">អូ ទេ! ម៉ាស៊ីនមេនេះកំពុងផ្ញើទិន្នន័យ <ph name=""PRODUCT_NAME"" /> ដែលមិនអាចយល់បាន។ សូម <ph name=""BEGIN_LINK"" />រាយការណ៍កំហុស<ph name=""END_LINK"" /> ហើយរាប់បញ្ចូល <ph name=""BEGIN2_LINK"" />បញ្ជីដើម<ph name=""END2_LINK"" />។</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_kn.xtb	chrome/app/resources/generated_resources_kn.xtb	generated_resources	kn	3835522725882634757	"<translation id=""3835522725882634757"">ಓಹ್, ಇಲ್ಲ! <ph name=""PRODUCT_NAME"" /> ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳದ ಡೇಟಾವನ್ನು ಈ ಸರ್ವರ್ ಕಳುಹಿಸುತ್ತಿದೆ. ದಯವಿಟ್ಟು <ph name=""BEGIN_LINK"" />ಬಗ್ ವರದಿ ಮಾಡಿ<ph name=""END_LINK"" />, ಮತ್ತು <ph name=""BEGIN2_LINK"" />ಅಪರಿಷ್ಕೃತ ಪಟ್ಟಿ ಮಾಡುವಿಕೆ<ph name=""END2_LINK"" /> ಯನ್ನು ಒಳಪಡಿಸಿಕೊಳ್ಳಿ.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ko.xtb	chrome/app/resources/generated_resources_ko.xtb	generated_resources	ko	3835522725882634757	"<translation id=""3835522725882634757"">이 서버가 <ph name=""PRODUCT_NAME"" />에서 이해할 수 없는 데이터를 전송합니다. <ph name=""BEGIN_LINK"" />버그를 신고<ph name=""END_LINK"" />하고 <ph name=""BEGIN2_LINK"" />원본 목록<ph name=""END2_LINK"" />을 포함하세요.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ky.xtb	chrome/app/resources/generated_resources_ky.xtb	generated_resources	ky	3835522725882634757	"<translation id=""3835522725882634757"">О, кокуй! Бул сервер <ph name=""PRODUCT_NAME"" /> түшүнбөгөн дайындарды жөнөтүп жатат. <ph name=""BEGIN_LINK"" />Ката жөнүндө кабар берип<ph name=""END_LINK"" />, <ph name=""BEGIN2_LINK"" />чийки тизмени<ph name=""END2_LINK"" /> кошуп коюңуз.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_lo.xtb	chrome/app/resources/generated_resources_lo.xtb	generated_resources	lo	3835522725882634757	"<translation id=""3835522725882634757"">ໂອ, ບໍ່! ເຊີບເວີນີ້ກໍາລັງສົ່ງຂໍ້ມູນ <ph name=""PRODUCT_NAME"" /> ບໍ່ສາມາດເຂົ້າໃຈໄດ້. ກະລຸນາ <ph name=""BEGIN_LINK"" />ລາຍງານບັນຫາ<ph name=""END_LINK"" />, ແລະລວມເອົາ <ph name=""BEGIN2_LINK"" />ການເຮັດລາຍຊື່ດິບ<ph name=""END2_LINK"" />ນໍາ.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_lt.xtb	chrome/app/resources/generated_resources_lt.xtb	generated_resources	lt	3835522725882634757	"<translation id=""3835522725882634757"">O ne! Šis serveris siunčia duomenis, kurių „<ph name=""PRODUCT_NAME"" />“ nesupranta. <ph name=""BEGIN_LINK"" />Pateikite ataskaitą apie riktą<ph name=""END_LINK"" /> ir įtraukite <ph name=""BEGIN2_LINK"" />neapdorotą sąrašą<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_lv.xtb	chrome/app/resources/generated_resources_lv.xtb	generated_resources	lv	3835522725882634757	"<translation id=""3835522725882634757"">Ak, nē! Šis serveris nosūta datus, ko <ph name=""PRODUCT_NAME"" /> nesaprot. Lūdzu, <ph name=""BEGIN_LINK"" />ziņojiet par blusu<ph name=""END_LINK"" /> un pievienojiet <ph name=""BEGIN2_LINK"" />neapstrādātu satura sarakstu<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_mk.xtb	chrome/app/resources/generated_resources_mk.xtb	generated_resources	mk	3835522725882634757	"<translation id=""3835522725882634757"">О, не! Овој сервер испраќа податоци што <ph name=""PRODUCT_NAME"" /> не може да ги разбере. <ph name=""BEGIN_LINK"" />Пријавете грешка<ph name=""END_LINK"" /> и вклучете го <ph name=""BEGIN2_LINK"" />необработеното листање<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ml.xtb	chrome/app/resources/generated_resources_ml.xtb	generated_resources	ml	3835522725882634757	"<translation id=""3835522725882634757"">ക്ഷമിക്കണം! ഈ സെർവർ അയയ്‌ക്കുന്ന ഡാറ്റ <ph name=""PRODUCT_NAME"" /> മനസിലാക്കാനാവുന്നില്ല. <ph name=""BEGIN2_LINK"" />റോ ലിസ്‌റ്റിംഗ്<ph name=""END2_LINK"" /> ഉൾപ്പെടെയുള്ള <ph name=""BEGIN_LINK"" />ബഗ് റിപ്പോർട്ട് ചെയ്യുക<ph name=""END_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_mn.xtb	chrome/app/resources/generated_resources_mn.xtb	generated_resources	mn	3835522725882634757	"<translation id=""3835522725882634757"">Өө үгүй ээ! Энэ сервер нь ойлгомжгүй <ph name=""PRODUCT_NAME"" /> өгөгдөл илгээж байна. <ph name=""BEGIN_LINK"" />-ийг эхлүүлж, алдааг мэдэгдэж <ph name=""END_LINK"" />  <ph name=""BEGIN2_LINK"" /> жагсаалтыг гаргана уу <ph name=""END2_LINK"" /> .</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_mr.xtb	chrome/app/resources/generated_resources_mr.xtb	generated_resources	mr	3835522725882634757	"<translation id=""3835522725882634757"">ओहो! हा सर्व्हर <ph name=""PRODUCT_NAME"" /> ला समजणार नाही असा डेटा पाठवत आहे. कृपया <ph name=""BEGIN_LINK"" />एक बग नोंदवा<ph name=""END_LINK"" /> आणि <ph name=""BEGIN2_LINK"" />मूळ सूची<ph name=""END2_LINK"" /> समाविष्ट करा.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ms.xtb	chrome/app/resources/generated_resources_ms.xtb	generated_resources	ms	3835522725882634757	"<translation id=""3835522725882634757"">Oh, tidak! Pelayan ini menghantar data <ph name=""PRODUCT_NAME"" /> tidak dapat difahami. Sila <ph name=""BEGIN_LINK"" />laporkan pepijat<ph name=""END_LINK"" />, dan sertakan <ph name=""BEGIN2_LINK"" />penyenaraian kasar<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_my.xtb	chrome/app/resources/generated_resources_my.xtb	generated_resources	my	3835522725882634757	"<translation id=""3835522725882634757"">ဒုက္ခပါပဲ၊ ဆာဗာက ပို့ပေးတဲ့ ဒေတာကို <ph name=""PRODUCT_NAME"" /> က နားလည်မရနိုင်ဘူး။ ကျေးဇူးပြုပြီး <ph name=""BEGIN_LINK"" />ဘာဂ်ကို အစီရင်ခံပါ<ph name=""END_LINK"" />၊ ပြီးတော့ <ph name=""BEGIN2_LINK"" />စာရင်းကြမ်းပြုလုပ်ရေး<ph name=""END2_LINK"" />ကို ထည့်သွင်းပေးပါ။</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ne.xtb	chrome/app/resources/generated_resources_ne.xtb	generated_resources	ne	3835522725882634757	"<translation id=""3835522725882634757"">लौ न! सर्भरले <ph name=""PRODUCT_NAME"" /> ले बुझ्न नसक्ने लगत पठाइरहेको छ। कृपया <ph name=""BEGIN_LINK"" />बग प्रतिवेदन गर्नुहोस्<ph name=""END_LINK"" />, र <ph name=""BEGIN2_LINK"" />भद्दा सूची<ph name=""END2_LINK"" /> समावेश गर्नुहोस्।</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_nl.xtb	chrome/app/resources/generated_resources_nl.xtb	generated_resources	nl	3835522725882634757	"<translation id=""3835522725882634757"">O nee! Deze server verzendt gegevens die <ph name=""PRODUCT_NAME"" /> niet begrijpt. <ph name=""BEGIN_LINK"" />Meld een fout<ph name=""END_LINK"" /> en voeg de <ph name=""BEGIN2_LINK"" />onbewerkte vermelding<ph name=""END2_LINK"" /> toe.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_no.xtb	chrome/app/resources/generated_resources_no.xtb	generated_resources	no	3835522725882634757	"<translation id=""3835522725882634757""><ph name=""PRODUCT_NAME"" /> forstår ikke dataene som tjeneren sender. <ph name=""BEGIN_LINK"" />Rapportér feilen<ph name=""END_LINK"" />, og ta med <ph name=""BEGIN2_LINK"" />rålisten<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_or.xtb	chrome/app/resources/generated_resources_or.xtb	generated_resources	or	3835522725882634757	"<translation id=""3835522725882634757"">ଓହୋଃ ନାହିଁ! ଏହି ସର୍ଭର ଏପରି ଡାଟା ପଠାଉଛି ଯାହା<ph name=""PRODUCT_NAME"" /> ବୁଝିପାରୁନାହିଁ। ଦୟାକରି <ph name=""BEGIN_LINK"" />ଏକ ବଗ୍‌ର ରିପୋର୍ଟ କରନ୍ତୁ<ph name=""END_LINK"" /> ଏବଂ <ph name=""BEGIN2_LINK"" />ମୂଳ ତାଲିକା<ph name=""END2_LINK"" />କୁ ସାମିଲ୍ କରନ୍ତୁ।</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_pa.xtb	chrome/app/resources/generated_resources_pa.xtb	generated_resources	pa	3835522725882634757	"<translation id=""3835522725882634757"">ਓਹੋ! ਇਹ ਸਰਵਰ ਅਜਿਹਾ ਡਾਟਾ ਭੇਜ ਰਿਹਾ ਹੈ ਜਿਸਨੂੰ <ph name=""PRODUCT_NAME"" /> ਸਮਝ ਨਹੀਂ ਸਕਦਾ। ਕਿਰਪਾ ਕਰਕੇ <ph name=""BEGIN_LINK"" />ਇੱਕ ਬੱਗ ਰਿਪੋਰਟ ਕਰੋ਼<ph name=""END_LINK"" /> ਅਤੇ <ph name=""BEGIN2_LINK"" />ਅਧੂਰੀ ਲਿਸਟਿੰਗ<ph name=""END2_LINK"" /> ਸ਼ਾਮਲ ਕਰੋ।</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_pl.xtb	chrome/app/resources/generated_resources_pl.xtb	generated_resources	pl	3835522725882634757	"<translation id=""3835522725882634757"">O nie! Ten serwer wysyła dane, których aplikacja <ph name=""PRODUCT_NAME"" /> nie rozumie. <ph name=""BEGIN_LINK"" />Zgłoś błąd<ph name=""END_LINK"" /> i dołącz <ph name=""BEGIN2_LINK"" />nieprzetworzony wykaz<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_pt-BR.xtb	chrome/app/resources/generated_resources_pt-BR.xtb	generated_resources	pt-BR	3835522725882634757	"<translation id=""3835522725882634757"">Ah, não! Este servidor está enviando dados que o <ph name=""PRODUCT_NAME"" /> não consegue entender. <ph name=""BEGIN_LINK"" />Informe um bug<ph name=""END_LINK"" /> e inclua a <ph name=""BEGIN2_LINK"" />listagem bruta<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_pt-PT.xtb	chrome/app/resources/generated_resources_pt-PT.xtb	generated_resources	pt-PT	3835522725882634757	"<translation id=""3835522725882634757"">Oh, não! Este servidor está a enviar dados que o <ph name=""PRODUCT_NAME"" /> não consegue entender. <ph name=""BEGIN_LINK"" />Comunique um erro<ph name=""END_LINK"" /> e inclua a <ph name=""BEGIN2_LINK"" />lista não processada<ph name=""END2_LINK"" />.</translation>"
other/ftp-support-thorium.patch	chromium-git:1cf8d153a4d17536f322ab8cf0046396e10c2a08:chrome/app/resources/generated_resources_ro.xtb	chrome/app/resources/generated_resources_ro.xtb	generated_resources	ro	3835522725882634757	"<translation id=""3835522725882634757"">Oh, nu! Acest server trimite date pe care <ph name=""PRODUCT_NAME"" /> nu le poate înțelege. <ph name=""BEGIN_LINK"" />Raportează o eroare<ph name=""END_LINK"" /> și include <ph name=""BEGIN2_LINK"" />afișarea datelor neprelucrate<ph name=""END2_LINK"" />.</translation>"
